16.52808,43.54469,"[105810]","[105810]"
16.45219,46.37314,"[133201-]","[133201-]"
15.93533,43.73725,"removed (?)","[133216-]"
15.78353,43.77436,"[133220]","[133220]"
15.91478,43.72575,"[140320-]","[140320-]"
16.34581,46.26742,"[151830]","[151830]"
16.34553,46.26756,"[173261]","[173261]"
16.10914,45.80517,"[178195-]","[178195-]"
16.10906,45.80503,"[178196-]","[178196-]"
15.91575,43.71917,"[182026-]","[182026-]"
15.87592,45.79744,"[182381-]","[182381-]"
